Titel,URL,Date_Info,News_page,Kategorie,author
Top-Managerin Karin Rådström: Diese Frau soll Daimlers Lastwagen elektrifizieren,https://www.spiegel.de/wirtschaft/unternehmen/karin-radstroem-soll-daimlers-trucks-auf-elektromobilitaet-trimmen-a-ef7e0f1f-ea7e-4812-8afd-487515128441,03122021_13:00,Spiegel,wirtschaft,Von Martin Hesse und Simon Hage
So gesehen: Stille Zeit,https://www.spiegel.de/politik/deutschland/stille-zeit-a-aff47587-729c-4673-9b00-004299007ce1,03122021_13:00,Spiegel,politik,
"Kliniken vor dem Kollaps: Wer kann gerettet werden, für wen gibt es kein Bett mehr?",https://www.spiegel.de/panorama/gesellschaft/corona-lage-in-deutschlands-krankenhaeusern-auf-intensivstationen-droht-die-triage-a-4dafb28c-fab2-4fc0-8b10-178e06e894e8,03122021_13:00,Spiegel,panorama,
Coronaversager: Markus Söder vom Team Maulheld,https://www.spiegel.de/politik/deutschland/corona-versager-markus-soeder-vom-team-maulheld-kolumne-a-cddc0982-e51a-4e81-bf12-8326e5ae32fd,03122021_13:00,Spiegel,politik,
So lief der grüne Machtkampf: Die haben Toni abgesägt,https://www.spiegel.de/politik/deutschland/die-gruenen-nach-dem-posten-machtkampf-nicht-mehr-zu-kitten-a-3ee0a7d6-9591-499a-8bd2-b60805623641,03122021_13:00,Spiegel,politik,Von Valerie Höhne und Jonas Schaible
"Zu Besuch bei Sylvester Stallone: »Wer ist wichtiger, du oder der verdammte Klempner?«",https://www.spiegel.de/panorama/leute/bei-sylvester-stallone-zu-besuch-wer-ist-wichtiger-du-oder-der-verdammte-klempner-a-d01a2eed-63ac-44bd-9eb4-8ba9a4a22466,03122021_12:59,Spiegel,panorama,Von Marc Hujer und Martin Schoeller (Fotos)
SUV-Parkgebühren und Einweg-Steuer: So will Boris Palmer Tübingen zur Klimaschutz-Hauptstadt machen,https://www.spiegel.de/wirtschaft/tuebingen-so-will-boris-palmer-die-stadt-zur-klimaschutz-hauptstadt-machen-a-4a3101a1-6e44-44f9-af3a-e150e59b45a9,03122021_12:55,Spiegel,wirtschaft,Von Alexander Kühn
"Designierte Familienministerin Anne Spiegel: »Einmal Feministin, immer Feministin«",https://www.spiegel.de/politik/deutschland/anne-spiegel-kuendigt-paradigmenwechsel-an-fuer-mich-ist-familie-vor-allem-vielfalt-a-e31a7f8a-53df-499c-9bd1-c3826c2026a0,03122021_12:48,Spiegel,politik,"Ein Interview von Matthias Bartsch, Valerie Höhne und Martin Knobbe"
Deutschlands Nachbarstaaten: Polen und die Schweiz werden zu Corona-Hochrisikogebieten,https://www.spiegel.de/ausland/polen-und-die-schweiz-werden-zu-corona-hochrisikogebieten-a-41f34d28-9f57-4f57-9b5a-7c205629d970,03122021_12:46,Spiegel,ausland,
"DFB-Präsidentschaftskandidat Peters: Wirre und langatmige Vorträge, danach Totenstille",https://www.spiegel.de/sport/fussball/dfb-praesidentschaftskandidat-peter-peters-wirre-und-langatmige-vortraege-a-ccac5b63-5143-4f30-b7cc-a9d83ee422ec,03122021_12:42,Spiegel,sport,Von Jürgen Dahlkamp und Gunther Latsch
»Eine Frau ist kein Eigentum«: Taliban geben sich als Frauenrechtler,https://www.spiegel.de/ausland/afghanistan-taliban-veroeffentlichen-erlass-zu-frauenrechten-a-69dfb663-dc4f-4754-ba66-69cc9ef45b1b,03122021_12:42,Spiegel,ausland,
Autobahn 45: Marode Brücke voll gesperrt – Verkehrschaos in Nordrhein-Westfalen,https://www.spiegel.de/auto/a45-sauerlandlinie-talbruecke-rahmede-gesperrt-verkehrschaos-in-nordrhein-westfalen-a-c1f59774-19ae-4663-bc5f-8e4225f4bf56,03122021_12:42,Spiegel,auto,
Verloren im Kartoffelacker: Inselbewohner findet Ehering nach mehr als 50 Jahren und gibt ihn Besitzerin zurück,https://www.spiegel.de/panorama/schottland-ehering-nach-mehr-als-50-jahren-auf-benbecula-wiedergefunden-a-2a6cd255-556c-4e57-98ee-a51d19c63ee8,03122021_12:21,Spiegel,panorama,
Ökonom Bofinger zu hohen Energiepreisen: »Putin ist derzeit der beste Klimaschützer«,https://www.spiegel.de/wirtschaft/peter-bofinger-putin-ist-derzeit-der-beste-klimaschuetzer-a-ec8f74c5-20ca-41b3-984b-c43954745cad,03122021_12:19,Spiegel,wirtschaft,Von Martin U. Müller
"Abwertung der Lira: Inflationsrate in der Türkei steigt auf 21,3 Prozent im November",https://www.spiegel.de/wirtschaft/inflationsrate-in-der-tuerkei-steigt-auf-21-3-prozent-im-november-a-b66f9245-662e-4997-88d8-8a7962516217,03122021_12:04,Spiegel,wirtschaft,
Rüstungsdeal mit Frankreich: Emirate kaufen 80 Kampfflugzeuge und 12 Hubschrauber,https://www.spiegel.de/ausland/frankreich-und-vereinigte-arabische-emirate-schliessen-ruestungsdeal-ueber-80-kampfflugzeuge-a-0935419b-a118-4ef3-ae3f-38e75fe3dec0,03122021_12:02,Spiegel,ausland,
Sanktionen gegen Belarus: Machthaber Lukaschenko droht der EU mit Gegenmaßnahmen,https://www.spiegel.de/ausland/belarus-alexander-lukaschenko-droht-mit-massnahmen-gegen-eu-sanktionen-a-f7c4f746-c033-414e-9799-59c56cc50782,03122021_11:57,Spiegel,ausland,
Libyens Präsidentschaftswahl: Gaddafis Sohn darf doch bei Präsidentschaftswahl kandidieren,https://www.spiegel.de/ausland/libyen-sohn-von-muammar-al-gaddafi-darf-doch-bei-praesidentschaftswahl-kandidieren-a-87866872-01a0-4fa7-9e41-dbfa0245efed,03122021_11:57,Spiegel,ausland,
Festnahme in Zypern: Mann wollte mit Messer zum Papst-Gottesdienst,https://www.spiegel.de/panorama/justiz/papst-franziskus-mann-wollte-messer-zum-gottesdienst-in-nikosia-mitnehmen-a-7755ae7f-9e1f-44bc-97a4-deb5b8c2ca69,03122021_11:51,Spiegel,panorama,
Fahrdienstvermittler: Chinas Uber-Rivale Didi plant Rückzug von New Yorker Börse,https://www.spiegel.de/wirtschaft/unternehmen/chinas-uber-rivale-didi-plant-rueckzug-von-new-yorker-boerse-a-44e5880f-6942-4b66-8e8a-6e5a09d03a04,03122021_11:47,Spiegel,wirtschaft,
"Remisserie bei der Schach-WM: Sie sind zu gut, um zu gewinnen",https://www.spiegel.de/sport/schach-wm-magnus-carlsen-und-jan-nepomnjaschtschi-sind-zu-gut-um-zu-gewinnen-a-b84fa75c-1f43-4f20-a15d-411f115cccd1,03122021_11:42,Spiegel,sport,Von Florian Pütz
Als United-Trainer vorgestellt: Rangnick spottet über Bonusgerüchte für Haaland-Transfer,https://www.spiegel.de/sport/fussball/manchester-united-ralf-rangnick-spottet-ueber-bonus-geruechte-fuer-haaland-transfer-a-06bb22a8-347f-451e-a7c6-496dc2d34524,03122021_11:41,Spiegel,sport,
»Schärfste Biene« im Bundestag: Sexismusvorwürfe gegen »TV Total«,https://www.spiegel.de/kultur/tv/tv-total-schaerfste-biene-im-bundestag-twitter-user-werfen-der-show-sexismus-vor-a-c0f43676-3ff6-4a85-ba0d-7dd627a4783a,03122021_11:36,Spiegel,kultur,
Debatte über schärfere Coronamaßnahmen: Bricht Scholz die vierte Welle – oder bricht die Welle ihn?,https://www.spiegel.de/politik/deutschland/corona-bricht-olaf-scholz-die-vierte-welle-oder-bricht-die-welle-ihn-a-d116befb-99f0-4f61-b95d-0c59212018da,03122021_11:33,Spiegel,politik,
Tod von Leichtathletik-Funktionär Lamine Diack: Er verkörperte das Schlechte im Sport,https://www.spiegel.de/sport/lamine-diack-ist-tot-er-verkoerperte-das-schlechte-im-sport-a-d762089d-5ff4-4a35-b9f6-d833c4397391,03122021_11:30,Spiegel,sport,Von Peter Ahrens
Wechsel an der Regierungsspitze: Karl Nehammer wird österreichischer Bundeskanzler,https://www.spiegel.de/ausland/oesterreich-karl-nehammer-wird-bundeskanzler-a-a07e14f1-1276-4701-877b-6a4abf803413,03122021_11:30,Spiegel,ausland,
Deutsche Sprache: »Wellenbrecher« ist Wort des Jahres 2021,https://www.spiegel.de/kultur/wellenbrecher-ist-wort-des-jahres-2021-a-d86a3633-e0df-48ad-9756-a828915705ad,03122021_11:21,Spiegel,kultur,
Coaching »Mit Ängsten umgehen«: Woche zwei: Früchte des Muts,https://www.spiegel.de/psychologie/acht-wochen-coaching-mit-aengsten-umgehen-woche-zwei-fruechte-des-muts-a-fa1140cb-9cf9-4fd6-82cf-fd9ca805508f,03122021_11:17,Spiegel,psychologie,Von Anne Otto
Bizarrer Planet entdeckt: Auf GJ 367b ist alle acht Stunden Silvester,https://www.spiegel.de/wissenschaft/exoplanet-entdeckt-auf-gj-367b-ist-alle-acht-stunden-silvester-a-91c6e0b3-cac5-4d1b-b266-f2b9badd88b2,03122021_11:12,Spiegel,wissenschaft,
"Bundesweite Maskenpflicht: Alles, nur keine Schulschließungen!",https://www.spiegel.de/wissenschaft/medizin/maskenpflicht-in-der-schule-alles-nur-keine-schulschliessung-a-f7662a88-4f10-4e69-9009-96ed9c26c40a,03122021_10:54,Spiegel,wissenschaft,
Verstoß gegen eigene Richtlinien: Facebook ließ Anzeigen von Impfgegnern mit Nazivergleichen zu,https://www.spiegel.de/netzwelt/web/facebook-liess-anzeigen-von-impfgegnern-mit-nazivergleichen-zu-a-a49d0d5d-eab5-4bca-b88e-8a9ff49804a1,03122021_10:40,Spiegel,netzwelt,
»Schwere Misshandlung« von Flüchtlingen: Anti-Folter-Komitee prangert Gewalt kroatischer Grenzbeamter an,https://www.spiegel.de/ausland/kroatien-anti-folter-komitee-prangert-misshandlung-von-fluechtlingen-an-a-d907e3cf-03e5-47b5-907e-d9f421a7a01a,03122021_10:37,Spiegel,ausland,Von Steffen Lüdke und Nicole Vögele
Neue Virusvariante Omikron: USA verschärfen Regeln für Coronatests bei Einreise,https://www.spiegel.de/wirtschaft/usa-verschaerfen-regeln-fuer-coronatests-bei-einreise-a-aff2da7b-b02b-4797-a64e-c8c07b524d20,03122021_10:30,Spiegel,wirtschaft,
Coronalage: Spahn erwartet höchste Belastung der Intensivstationen um Weihnachten,https://www.spiegel.de/politik/deutschland/jens-spahn-zu-corona-lage-auf-intensivstationen-um-weihnachten-mit-traurigem-hoehepunkt-a-38d1c501-4953-4a19-84a3-4b26af7cdb47,03122021_10:30,Spiegel,politik,
Pressekonferenz: Minister Spahn und RKI-Chef Wieler zur aktuellen Coronalage,https://www.spiegel.de/politik/deutschland/corona-jens-spahn-und-rki-chef-lothar-wieler-aeussern-sich-zur-aktuellen-lage-livestream-a-2b26c888-68be-4713-9d44-c7fcdde297d6,03122021_10:04,Spiegel,politik,
Robert Habeck: Der Windradminister,https://www.spiegel.de/politik/deutschland/robert-habeck-das-schicksal-der-gruenen-liegt-in-seiner-hand-a-3e372153-0e25-4bf2-9db8-6da583e2f9dc,03122021_10:00,Spiegel,politik,"Von Mario Büscher, Elias Fischer und Gerald Traufetter"
Mit 88 Jahren im Senegal gestorben: Leichtathletik-Pate Lamine Diack ist tot,https://www.spiegel.de/sport/leichtathletik-pate-lamine-diack-ist-tot-a-aedb5036-de77-4346-9940-925ec7351620,03122021_09:42,Spiegel,sport,
Gebietsstreit mit Japan: Russland schickt Abwehrraketen auf unbewohnte Pazifikinsel,https://www.spiegel.de/ausland/kurilen-inseln-russland-schickt-abwehrraketen-auf-von-japan-beanspruchte-insel-a-c22fda7a-76d6-4b6a-8f46-2ac4b6d684e2,03122021_09:34,Spiegel,ausland,
Einen Tag vor Fristablauf: US-Kongress wendet Haushaltssperre ab,https://www.spiegel.de/ausland/usa-kongress-wendet-haushaltssperre-ab-a-46d8ebf8-1796-4502-94d3-b81e86bd0f83,03122021_09:30,Spiegel,ausland,
Umfrage des Ifo-Instituts: Kurzarbeit steigt erstmals seit Februar wieder,https://www.spiegel.de/wirtschaft/kurzarbeit-steigt-erstmals-seit-februar-wieder-a-737d5373-e4ed-4fb2-86ea-da094399873c,03122021_09:30,Spiegel,wirtschaft,
Manuela Schwesig über Strategien in der Pandemie: »Die Empfehlung der Stiko kam viel zu spät«,https://www.spiegel.de/politik/deutschland/manuela-schwesig-zur-corona-lage-die-empfehlung-der-stiko-kam-viel-zu-spaet-a-8512897a-d4ec-40a3-b09b-90eadcd323b4,03122021_09:30,Spiegel,politik,Ein Interview von Christiane Hoffmann und Christian Teevs
Fall Osman Kavala: Europarat leitet Strafverfahren gegen Türkei ein,https://www.spiegel.de/ausland/tuerkei-europarat-leitet-strafverfahren-wegen-osman-kavala-ein-a-9fe3d69d-f74c-42a9-ae5b-41af7c801c03,03122021_09:25,Spiegel,ausland,
Wintersport-Star Humphries: Nach Missbrauchsvorwürfen – kanadische Olympiasiegerin wechselt ins US-Team,https://www.spiegel.de/sport/wintersport/bob-olympiasiegerin-kaillie-humphries-startet-jetzt-fuer-die-usa-a-d4c1b6db-b5dc-483e-adc7-c89c8fe16584,03122021_08:46,Spiegel,sport,
Impfgegner Marcus Lamb: TV-Prediger stirbt nach Coronainfektion,https://www.spiegel.de/panorama/leute/marcus-lamb-daystar-gruender-stirbt-nach-corona-infektion-a-44b572a2-8217-4b07-997b-b1590971383b,03122021_08:37,Spiegel,panorama,
Cash für die Steuer: Elon Musk verkauft erneut Tesla-Aktien für eine Milliarde Dollar,https://www.spiegel.de/wirtschaft/unternehmen/elon-musk-verkauft-erneut-tesla-aktien-fuer-eine-milliarde-dollar-a-6efb1e76-7457-402d-afdb-7e4655f1a49c,03122021_08:34,Spiegel,wirtschaft,
Politbeben in Wien: Wie es ohne Kurz in Österreich weitergeht,https://www.spiegel.de/ausland/oesterreich-wie-geht-es-ohne-sebastian-kurz-weiter-a-b37e49e8-5d80-4e77-8cf5-12dee8b2f54b,03122021_08:25,Spiegel,ausland,Von Oliver Das Gupta
US-Sport: Gefälschter Impfpass – NFL sperrt Football-Star Brown,https://www.spiegel.de/sport/nfl-sperrt-drei-football-profis-wegen-gefaelschter-impfpaesse-a-eaecb6ac-654f-4608-9d66-da3b36d3bc77,03122021_08:09,Spiegel,sport,
Atletico Mineiro ist Meister in Brasilien: Darauf hat dieser Klub 50 Jahre gewartet,https://www.spiegel.de/sport/fussball/atletico-mineiro-feiert-meistertitel-in-brasilien-darauf-hat-er-klub-50-jahre-gewartet-a-4b784cda-d09e-44e3-ba48-3660a91f7c53,03122021_07:41,Spiegel,sport,
Wegen Unglück im Londoner Grenfell Tower: Sponsor von Lewis Hamilton sorgt für Empörung,https://www.spiegel.de/panorama/leute/lewis-hamilton-sponsor-kingspan-sorgt-fuer-empoerung-a-22cc4a32-cb26-4e87-a315-2a4e86a18f9b,03122021_07:40,Spiegel,panorama,
Baldiges Ende der ISS: Nasa vergibt Millionenaufträge für neue Raumstationen,https://www.spiegel.de/wirtschaft/unternehmen/nasa-vergibt-millionenauftraege-fuer-neue-raumstationen-a-c3d4344a-ea0f-4019-a6cc-e8c5cb03db52,03122021_07:32,Spiegel,wirtschaft,
US-Basketball: 73 Punkte Vorsprung – das gab es in der NBA noch nie,https://www.spiegel.de/sport/basketball/73-punkte-vorsprung-das-gab-es-in-der-nba-noch-nie-a-1f39fedb-fd91-4b56-881a-f2f0f6600216,03122021_07:17,Spiegel,sport,
Kurz vor Anstieg des Mindestlohns: Essenslieferdienst Gorillas will Stundenlohn auf zwölf Euro anheben,https://www.spiegel.de/wirtschaft/unternehmen/gorillas-will-stundenlohn-auf-12-euro-anheben-kurz-vor-anstieg-des-mindestlohns-a-83e5e2ce-d279-4831-b64e-171f48254b73,03122021_07:04,Spiegel,wirtschaft,
Premier League: Rangnick sieht Ronaldo-Gala gegen Arsenal,https://www.spiegel.de/sport/fussball/ralf-rangnick-sieht-ronaldo-gala-bei-sieg-von-manchester-united-gegen-arsenal-a-b20b38a1-35f9-4069-acf3-48a4ea47fab4,03122021_07:02,Spiegel,sport,
Unfall in Südhessen: Frau wird von rollendem Auto eingeklemmt und stirbt,https://www.spiegel.de/panorama/seeheim-jugenheim-frau-wird-von-rollendem-auto-eingeklemmt-und-stirbt-a-3b1507fb-8db8-4ae3-8c33-f43c27df5afd,03122021_06:59,Spiegel,panorama,
"Alec Baldwin über tödlichen Schuss an Filmset: »Ich dachte erst, sie ist ohnmächtig«",https://www.spiegel.de/panorama/justiz/alec-baldwin-ueber-toedlichen-schuss-an-filmset-ich-dachte-erst-sie-ist-ohnmaechtig-a-27f790fe-90bf-4a1d-bcee-f0d9df4bc9f5,03122021_06:54,Spiegel,panorama,"Von Roland Nelles, Washington"
Corona-News am Freitag: Irland schließt Nachtclubs und verschärft Regeln,https://www.spiegel.de/wissenschaft/medizin/corona-news-am-freitag-gewerkschaft-der-polizei-fuerchtet-mehr-aggressivitaet-wegen-2g-a-1f2eb9bd-96f6-40d0-a462-ad97e4db8fb3,03122021_06:50,Spiegel,wissenschaft,
Widerstand gegen Coronamaßnahmen: Was ist los in Sachsen?,https://www.spiegel.de/politik/deutschland/warum-stemmen-sich-sachsen-gegen-die-coronamassnahme-podcast-a-09f415e3-ace4-4446-876f-de117f651e72,03122021_06:00,Spiegel,politik,Von Adrian Breda
Die Lage am Morgen: Ein letzter Kraftakt vor der Impfpflicht?,https://www.spiegel.de/politik/deutschland/news-corona-angela-merkel-zapfenstreich-olaf-scholz-sebastian-kurz-stiko-a-91490f02-f56c-4bab-a702-eeb5d111a246,03122021_05:59,Spiegel,politik,
Zahlen des RKI: Sieben-Tage-Inzidenz steigt wieder an – auf über 442,https://www.spiegel.de/wissenschaft/medizin/zahlen-des-rki-sieben-tage-inzidenz-steigt-wieder-an-auf-ueber-442-a-3dd8a7f1-c766-489f-ae26-a2973141579e,03122021_04:43,Spiegel,wissenschaft,
Inhaftierter Menschenrechtler: Türkei verbittet sich »Einmischung« des Europarats im Fall Kavala,https://www.spiegel.de/ausland/fall-kavala-tuerkei-verbittet-sich-einmischung-des-europarats-a-7d80cd46-7906-4310-87bf-476f17a9557e,03122021_04:24,Spiegel,ausland,
Fall Peng Shuai: Tennisverband der Männer zieht bei Chinaboykott der Frauen nicht mit,https://www.spiegel.de/sport/tennis/fall-peng-shuai-tennisverband-der-maenner-zieht-bei-china-boykott-der-frauen-nicht-mit-a-9f375d98-c793-4fe8-8e84-11a6557a5acf,03122021_03:47,Spiegel,sport,
RKI-Wochenbericht: Bisher vier Omikron-Fälle in Deutschland bestätigt,https://www.spiegel.de/wissenschaft/medizin/robert-koch-institut-bisher-vier-omikron-faelle-in-deutschland-bestaetigt-a-851ec231-6f41-4e7c-a018-69cb4184770c,03122021_02:35,Spiegel,wissenschaft,
Weihnachtsbaum am Weißen Haus: Biden macht die Lampen an – zusammen mit LL Cool J,https://www.spiegel.de/ausland/joe-biden-entzuendet-lampen-am-weihnachtsbaum-des-weissen-hauses-a-380e862c-8326-4f0d-8471-a8cc2970b25b,03122021_01:52,Spiegel,ausland,
Altersvorsorge: Wie die Ampel Deutschlands Rente an die Börse bringen will,https://www.spiegel.de/wirtschaft/soziales/rente-aktien-fuer-die-altersvorsorge-die-plaene-der-ampel-a-0152133b-f9c9-4abb-b5ef-bdf9896af1bb,03122021_01:25,Spiegel,wirtschaft,Von Florian Diekmann
Virologin Ciesek über Omikron: »Das Virus ist bei uns im Hochsicherheitslabor«,https://www.spiegel.de/gesundheit/diagnose/sandra-ciesek-ueber-omikron-das-virus-ist-bei-uns-im-hochsicherheitslabor-a-05a06314-5150-432b-b624-ebf59bf0c680,03122021_01:25,Spiegel,gesundheit,Ein Interview von Irene Berres
Russische Truppen nahe der Grenze: Plant Putin die Invasion der Ukraine?,https://www.spiegel.de/ausland/russische-truppen-an-der-grenze-zur-ukraine-plant-putin-die-invasion-der-ukraine-a-01e484b1-5b91-40d1-8547-4735894f8113,03122021_01:24,Spiegel,ausland,"Eine Analyse von Christian Esch, Moskau"
Zeitreise – Der SPIEGEL vor 50 Jahren: Bangladeschs blutiger Start in die Unabhängigkeit,https://www.spiegel.de/geschichte/der-spiegel-vor-50-jahren-bangladeschs-blutiger-start-in-die-unabhaengigkeit-a-f0e246db-6452-4c11-8fa8-cbb63c3de65e,03122021_01:08,Spiegel,geschichte,Von Rainer Lübbert
Italienischer Arzt über Triage: »Ich empfinde keine Schuld«,https://www.spiegel.de/panorama/italienischer-arzt-aus-bergamo-ueber-triage-ich-empfinde-keine-schuld-a-04bca828-3dda-4c36-9b38-b2debb340dab,03122021_01:07,Spiegel,panorama,Ein Interview von Annette Langer
"Hessen: Großbrand in Tapetenfabrik – lauter Knall, drei Verletzte",https://www.spiegel.de/panorama/hessen-grossbrand-in-tapetenfabrik-zwei-verletzte-a-dd1c25cb-418e-4ec8-a65d-9664b2fd92ff,03122021_00:26,Spiegel,panorama,
"Das Corona-Schuldesaster: »Wie soll man malen, wenn man weint?«",https://www.spiegel.de/familie/corona-stress-in-der-schule-wie-soll-man-malen-wenn-man-weint-kolumne-a-a0b62ce1-2884-4b6c-99ae-6a32436c3f81,03122021_00:05,Spiegel,familie,
Abschied von Angela Merkel: Tschingderassabumm und Winkewinke,https://www.spiegel.de/politik/deutschland/angela-merkel-beim-grossen-zapfenstreich-tschingderassabumm-und-winkewinke-a-5ca51b4f-ee54-4b47-b4c5-1cd4d9f6759c,02122021_23:41,Spiegel,politik,Von Arno Frank
»Remain in Mexico«-Programm: Biden-Regierung muss Migrationsregel aus Trump-Zeit wieder einführen,https://www.spiegel.de/ausland/us-regierung-muss-remain-in-mexico-programm-wieder-einfuehren-a-e1299a26-49bc-4044-9b7f-e06a13dff73a,02122021_23:03,Spiegel,ausland,
São Paulo: Ein Paketdienst für die Favela,https://www.spiegel.de/ausland/sao-paulo-ein-paketdienst-fuer-die-favela-paraisopolis-a-c9057285-2145-4449-bd9a-05829ec776ff,02122021_22:43,Spiegel,ausland,
NSU-Verhandlung vor dem Bundesgerichtshof: Die Richter und der Helfer,https://www.spiegel.de/panorama/justiz/nsu-verhandlung-vor-dem-bundesgerichtshof-die-richter-und-der-helfer-a-709b6a5a-3e23-4f62-8f17-b3d9b87912f7,02122021_22:00,Spiegel,panorama,Aus Karlsruhe berichtet Wiebke Ramm
Schleusung von Migranten: Sanktionen von EU und USA gegen Belarus in Kraft,https://www.spiegel.de/ausland/belarus-neue-sanktionen-von-eu-und-usa-in-kraft-a-67e49e87-f1f7-4d5a-8a08-7886d7800e97,02122021_21:49,Spiegel,ausland,
"DHB-Frauen feiern WM-Auftaktsieg: »Dass es so deutlich wird, ist schon eine kleine Überraschung«",https://www.spiegel.de/sport/handball/handball-wm-der-frauen-deutschland-besiegt-tschechien-zum-auftakt-a-33ed5252-1c56-4971-a647-2d6babc3aff9,02122021_21:22,Spiegel,sport,
"Mindestlohn, Wahlrecht, Energiewende: So kommen die Koalitionsvorhaben an",https://www.spiegel.de/wirtschaft/soziales/mindestlohn-wahlrecht-energiewende-so-kommen-die-vorhaben-der-koalition-an-a-e97d148b-ccd8-4c16-aa02-032a3f6fb26b,02122021_21:20,Spiegel,wirtschaft,
